tBodyAcc-std()-X,tBodyAcc-mad()-X,tBodyAcc-max()-X,tBodyAcc-sma(),tGravityAcc-mean()-X,tGravityAcc-max()-X,tGravityAcc-min()-X,tGravityAcc-energy()-X,tBodyAccJerk-entropy()-X,tBodyAccJerk-entropy()-Y,tBodyAccJerk-entropy()-Z,tBodyAccMag-mean(),tBodyAccMag-sma(),tGravityAccMag-mean(),tGravityAccMag-sma(),tBodyAccJerkMag-sma(),tBodyAccJerkMag-entropy(),fBodyAcc-mean()-X,fBodyAcc-std()-X,fBodyAcc-mad()-X,fBodyAcc-sma(),fBodyAcc-entropy()-X,fBodyAcc-entropy()-Y,fBodyAcc-entropy()-Z,fBodyAccJerk-entropy()-X,fBodyAccJerk-entropy()-Y,fBodyAccJerk-entropy()-Z,fBodyAccMag-entropy(),fBodyBodyAccJerkMag-entropy(),"angle(X,gravityMean)",Activity
-0.99423589,-0.99442515,-0.94273762,-0.99420741,-0.70260493,-0.76700652,-0.64950487,-0.95229095,-0.68555864,-0.76783603,-0.70271689,-0.99456653,-0.99456653,-0.99456653,-0.99456653,-0.98934479,-0.83926243,-0.99287265,-0.99484927,-0.99320411,-0.9933243,-0.94635692,-1.0,-0.86879874,-1.0,-1.0,-1.0,-1.0,-1.0,0.75315231,6
-0.99445853,-0.99480266,-0.94273762,-0.99467212,-0.70613429,-0.76925518,-0.65289946,-0.95080003,-0.71469684,-0.7733361,-0.70843005,-0.99486592,-0.99486592,-0.99486592,-0.99486592,-0.98967938,-0.82483192,-0.99266844,-0.99534497,-0.9937836,-0.99237338,-1.0,-1.0,-0.90357248,-1.0,-1.0,-1.0,-1.0,-1.0,0.75557873,6
-0.98225657,-0.98236139,-0.92278098,-0.98901848,-0.70842726,-0.77104991,-0.65321737,-0.94982339,-0.76378192,-0.81637168,-0.71552636,-0.98818488,-0.98818488,-0.98818488,-0.98818488,-0.99178503,-0.88623357,-0.98670633,-0.98039362,-0.98493314,-0.99128694,-0.85400629,-1.0,-1.0,-1.0,-1.0,-1.0,-0.90701426,-1.0,0.75721953,6
-0.97400741,-0.97619471,-0.92278098,-0.98341493,-0.70243965,-0.75985085,-0.65321737,-0.95232025,-0.75362867,-0.87060165,-0.71335496,-0.98201249,-0.98201249,-0.98201249,-0.98201249,-0.99061494,-0.860372,-0.98251728,-0.97084804,-0.98153864,-0.98856995,-0.85400629,-1.0,-0.86879874,-1.0,-1.0,-0.94221628,-0.84367061,-1.0,0.75311463,6
-0.97989142,-0.98013403,-0.93289579,-0.98823288,-0.69772956,-0.75985085,-0.64708292,-0.95430221,-0.79746479,-0.88269135,-0.78522962,-0.98742207,-0.98742207,-0.98742207,-0.98742207,-0.99233158,-0.90382063,-0.98708333,-0.97717524,-0.98465375,-0.99137421,-0.85400629,-1.0,-0.94419022,-1.0,-1.0,-1.0,-0.8734817,-1.0,0.74978777,6
-0.98252102,-0.98260352,-0.93289579,-0.98322359,-0.69919263,-0.76088543,-0.64531726,-0.95370803,-0.76124416,-0.7125101,-0.76738085,-0.98381866,-0.98381866,-0.98381866,-0.98381866,-0.98921817,-0.85873755,-0.9853382,-0.98122419,-0.98348272,-0.98508221,-0.79121256,-0.81220504,-0.86879874,-1.0,-1.0,-1.0,-0.90701426,-1.0,0.75079259,6
-0.97935672,-0.98097775,-0.91809754,-0.98093346,-0.70031214,-0.76408942,-0.64693658,-0.95324533,-0.71560003,-0.68272951,-0.73249517,-0.98199993,-0.98199993,-0.98199993,-0.98199993,-0.98788169,-0.83358713,-0.98437562,-0.9772959,-0.98363062,-0.98458671,-0.85400629,-0.81220504,-0.83788423,-1.0,-1.0,-1.0,-0.84367061,-1.0,0.75158537,6
-0.97866076,-0.9798181,-0.91809754,-0.9864116,-0.69947391,-0.76240014,-0.64693658,-0.95358818,-0.70242504,-0.81155472,-0.74710675,-0.98612174,-0.98612174,-0.98612174,-0.98612174,-0.99141782,-0.88914203,-0.98591902,-0.97591112,-0.98574301,-0.9901667,-0.89287915,-0.94487044,-0.94419022,-1.0,-1.0,-1.0,-0.94618223,-1.0,0.75101325,6
-0.98076745,-0.98155638,-0.92846746,-0.9852544,-0.69922829,-0.76240014,-0.6454526,-0.95369197,-0.74494966,-0.80343976,-0.73918121,-0.9845912,-0.9845912,-0.9845912,-0.9845912,-0.99001527,-0.89440958,-0.98661495,-0.97845419,-0.98515803,-0.98928861,-0.85400629,-1.0,-0.90357248,-1.0,-1.0,-1.0,-0.90701426,-1.0,0.75082711,6
-0.97214818,-0.97226586,-0.9226071,-0.97983897,-0.70550427,-0.7670804,-0.65987455,-0.95104144,-0.78792545,-0.80663598,-0.69712295,-0.97871195,-0.97871195,-0.97871195,-0.97871195,-0.9897771,-0.89152123,-0.98542287,-0.96774355,-0.98042886,-0.98885436,-0.89287915,-0.94487044,-0.86879874,-1.0,-1.0,-1.0,-0.8734817,-1.0,0.75512061,6
-0.54762547,-0.60430599,-0.20162497,-0.37096868,0.95886814,0.88799471,0.97371334,0.88752138,0.64493088,0.49065153,0.54314878,-0.38412544,-0.38412544,-0.38412544,-0.38412544,-0.45932574,0.63238415,-0.4719585,-0.58110653,-0.45291118,-0.23549085,0.30241944,0.40056248,0.29015174,0.38567739,0.45191638,0.33750768,0.37678971,0.23493742,-0.83057632,1
-0.461614,-0.48813427,-0.20162497,-0.32085519,0.95685303,0.88799471,0.97084697,0.88222511,0.66631005,0.64310336,0.73900839,-0.33066301,-0.33066301,-0.33066301,-0.33066301,-0.36016831,0.63594388,-0.46984062,-0.45829629,-0.406252,-0.26227734,0.46921674,0.32096901,0.50513175,0.41444753,0.54663325,0.41724399,0.32415944,0.16717381,-0.84622909,1
-0.42896219,-0.46412242,0.044882424,-0.31749376,0.95593374,0.88598156,0.97084697,0.87980499,0.710607,0.64808102,0.7447475,-0.31577721,-0.31577721,-0.31577721,-0.31577721,-0.33501352,0.7127854,-0.43627063,-0.42600487,-0.38810206,-0.22764711,0.47415127,0.36107289,0.36848465,0.48003622,0.49346211,0.2681657,0.32299916,0.24919933,-0.84997912,1
-0.4172997,-0.45607567,0.044882424,-0.31422114,0.9571259,0.88598156,0.96940775,0.88294108,0.67752054,0.5636813,0.7697082,-0.30958393,-0.30958393,-0.30958393,-0.30958393,-0.32300852,0.71673435,-0.41232674,-0.41918253,-0.35048343,-0.24925586,0.54745586,0.53869147,0.39826616,0.40978247,0.41536684,0.36973731,0.41474452,0.21470348,-0.84499758,1
-0.37972554,-0.42485426,0.062941739,-0.30281456,0.95622076,0.89018531,0.96940775,0.88056446,0.65914871,0.48894565,0.77401307,-0.28597159,-0.28597159,-0.28597159,-0.28597159,-0.330632,0.68786733,-0.36022211,-0.38748061,-0.34002992,-0.2504598,0.42033943,0.42530195,0.42007147,0.44020862,0.4206031,0.35419424,0.34359921,0.34274997,-0.84690075,1
-0.35846177,-0.40320791,0.062941739,-0.28291433,0.96246899,0.89719798,0.96992383,0.89705959,0.70815417,0.5446821,0.78806467,-0.25926644,-0.25926644,-0.25926644,-0.25926644,-0.31542165,0.69907075,-0.36362678,-0.35635076,-0.33056244,-0.20522601,0.53757932,0.39546952,0.52604589,0.35110178,0.44075526,0.50461551,0.44281112,0.31875028,-0.85202507,1
-0.33493113,-0.38143876,0.12148713,-0.25884193,0.96719684,0.89719798,0.97948474,0.90952397,0.79140934,0.61154506,0.8442379,-0.24085822,-0.24085822,-0.24085822,-0.24085822,-0.29134453,0.74295313,-0.26108064,-0.36627144,-0.29441742,-0.14320793,0.60210107,0.49477962,0.5512136,0.54408148,0.4890371,0.4280745,0.41314118,0.39824937,-0.85675949,1
-0.27943789,-0.32944611,0.12148713,-0.20674223,0.96296556,0.89466529,0.97752202,0.89833424,0.83517626,0.51582764,0.82259022,-0.18967208,-0.18967208,-0.18967208,-0.18967208,-0.22491088,0.75641558,-0.26193598,-0.28639426,-0.1655583,-0.096794879,0.60702814,0.5486974,0.39970867,0.56034135,0.52233661,0.58132486,0.40167127,0.44764666,-0.85498557,1
-0.29828805,-0.33858978,-0.14157063,-0.18914091,0.95894755,0.88796488,0.97250659,0.88773208,0.68534079,0.47807352,0.61055602,-0.17918093,-0.17918093,-0.17918093,-0.17918093,-0.23549641,0.72914831,-0.29120358,-0.3010162,-0.2054334,-0.12784169,0.43145586,0.47647704,0.59292704,0.48902854,0.48816688,0.55008979,0.40060265,0.31754469,-0.85111201,1
-0.31914107,-0.35809926,-0.31188978,-0.17543169,0.95595296,0.88630524,0.97176238,0.87985685,0.70194079,0.61873766,0.56177075,-0.17685673,-0.17685673,-0.17685673,-0.17685673,-0.2368136,0.73475002,-0.30432279,-0.32500422,-0.2067614,-0.11452773,0.57758859,0.4356566,0.58207851,0.53668744,0.4959756,0.53364806,0.39159423,0.28948705,-0.8513144,1
-0.30555513,-0.34398138,0.021053252,-0.15376818,0.95432801,0.88796363,0.96786836,0.87559326,0.79411652,0.67632536,0.66331367,-0.15448067,-0.15448067,-0.15448067,-0.15448067,-0.23298549,0.72949269,-0.26429121,-0.32245311,-0.19789486,-0.057665363,0.6696297,0.56214266,0.61031476,0.44205563,0.58730503,0.55380949,0.40795735,0.43063285,-0.85348768,1
-0.29682226,-0.33870952,0.021053252,-0.18854363,0.95749233,0.89040461,0.96786836,0.88391919,0.75159187,0.49994557,0.62248747,-0.17603586,-0.17603586,-0.17603586,-0.17603586,-0.3081927,0.72147758,-0.27892538,-0.30392438,-0.23232115,-0.13500194,0.52782018,0.52652318,0.50091868,0.50415538,0.54550624,0.31085564,0.36806425,0.27313938,-0.85372191,1
-0.25827199,-0.28040959,-0.11714857,-0.16704942,0.9580557,0.89040461,0.96729911,0.88540347,0.66047592,0.50572903,0.6252947,-0.15826987,-0.15826987,-0.15826987,-0.15826987,-0.28791932,0.70781546,-0.28121195,-0.24934022,-0.13025984,-0.16655064,0.45754594,0.45096683,0.55998783,0.46882507,0.40824575,0.45640951,0.35673281,0.24762811,-0.85534017,1
-0.25375252,-0.26726076,-0.11714857,-0.16707852,0.96462886,0.90552308,0.96729911,0.90282352,0.6647343,0.4537664,0.73444376,-0.15738554,-0.15738554,-0.15738554,-0.15738554,-0.27353248,0.70478965,-0.20462498,-0.27393283,-0.12916202,-0.12868445,0.51878825,0.40981948,0.56759154,0.45986169,0.41210831,0.43225481,0.3316795,0.19957127,-0.86064967,1
-0.34025443,-0.36539753,-0.26508364,-0.23611413,0.96604753,0.90552308,0.97043403,0.90655192,0.61722184,0.40919677,0.78368714,-0.22197554,-0.22197554,-0.22197554,-0.22197554,-0.35878827,0.64924182,-0.31645919,-0.34977374,-0.2802188,-0.17605558,0.43304269,0.50984791,0.55283003,0.46699486,0.49683915,0.41183924,0.27956718,0.3366942,-0.86045832,1
-0.4369239,-0.46614432,-0.32628389,-0.29847826,0.95680591,0.8913424,0.96497203,0.88213232,0.67272766,0.60238815,0.64032348,-0.29948827,-0.29948827,-0.29948827,-0.29948827,-0.35200533,0.67145911,-0.43541928,-0.43740816,-0.37162998,-0.2352393,0.35266645,0.5665412,0.52550555,0.37634559,0.47756718,0.38054259,0.41057238,0.25677116,-0.83821957,1
-0.33330069,-0.35932409,-0.018932679,-0.17434073,0.95052983,0.88476268,0.96497203,0.86564306,0.78950686,0.68754377,0.62648691,-0.17765823,-0.17765823,-0.17765823,-0.17765823,-0.2190522,0.76285641,-0.32869723,-0.33504996,-0.27313556,-0.12460299,0.54621,0.54584492,0.47175162,0.57586684,0.56827698,0.48018025,0.35329755,0.33160759,-0.84028373,1
-0.24333984,-0.28125863,-0.018932679,-0.13729891,0.95504274,0.88891163,0.96531536,0.87749379,0.71830165,0.76362226,0.68522898,-0.12350037,-0.12350037,-0.12350037,-0.12350037,-0.21542648,0.76057189,-0.17345141,-0.27263876,-0.16346757,-0.051237494,0.52446855,0.64028447,0.59715171,0.53356545,0.60242109,0.4755185,0.34754619,0.46018186,-0.84967065,1
-0.19694155,-0.23741596,0.08839793,-0.12686739,0.96275364,0.89460964,0.97583015,0.89777182,0.7204792,0.64070704,0.67068807,-0.10987578,-0.10987578,-0.10987578,-0.10987578,-0.27346469,0.73052136,-0.19435326,-0.19790851,-0.11437698,-0.116241,0.58934473,0.41663365,0.36508644,0.55857886,0.52539057,0.35695362,0.43750246,0.35065308,-0.85636129,1
-0.17625713,-0.23485998,0.14696903,-0.11280368,0.96679517,0.89909329,0.98088061,0.90845739,0.77128365,0.49049567,0.72245252,-0.098886471,-0.098886471,-0.098886471,-0.098886471,-0.22565187,0.7222459,-0.15692339,-0.18391509,-0.13778758,-0.072233397,0.52892221,0.53660806,0.46726274,0.67324275,0.37075471,0.40975558,0.46249997,0.45661026,-0.86249457,1
-0.15677704,-0.22157557,0.14696903,-0.082115397,0.97153644,0.90589988,0.98308715,0.92104617,0.75733738,0.53270195,0.74612281,-0.073177788,-0.073177788,-0.073177788,-0.073177788,-0.20665628,0.76515261,-0.20022305,-0.14018749,-0.10550687,-0.067342674,0.52853644,0.56943708,0.59316497,0.57867413,0.5274189,0.50351632,0.43878679,0.37225138,-0.8587321,1
-0.085100046,-0.12395226,-0.043453236,-0.055490942,0.96893846,0.90589988,0.97884391,0.91416969,0.67947084,0.47560168,0.7466119,-0.029121035,-0.029121035,-0.029121035,-0.029121035,-0.22567056,0.75204222,-0.13828524,-0.064897172,-0.066767219,-0.073206036,0.52527135,0.50600281,0.52657899,0.5757375,0.48214883,0.44249198,0.44926072,0.42358695,-0.85384338,1
-0.08873281,-0.13631752,0.086084211,-0.098659889,0.96476347,0.89865604,0.97884391,0.90308456,0.78852276,0.43765881,0.80274315,-0.058364864,-0.058364864,-0.058364864,-0.058364864,-0.23031819,0.73068387,-0.17088085,-0.058262659,-0.052065576,-0.11426009,0.53992842,0.44316632,0.52507241,0.63437262,0.44171609,0.47502185,0.44282996,0.36560321,-0.85755919,1
-0.13739447,-0.18605038,0.086084211,-0.12205075,0.96661307,0.89865604,0.97850851,0.90798286,0.82935224,0.51095248,0.67589944,-0.082859155,-0.082859155,-0.082859155,-0.082859155,-0.18597246,0.7303395,-0.18735351,-0.11842896,-0.0988765,-0.10981016,0.64178859,0.50737236,0.48454074,0.50875985,0.51678284,0.42295728,0.52179513,0.35894852,-0.85538861,1
-0.11851802,-0.15374226,0.044600287,-0.093756091,0.95768524,0.89791974,0.96346903,0.88450117,0.7929118,0.69213998,0.68372346,-0.055605157,-0.055605157,-0.055605157,-0.055605157,-0.17843601,0.74439853,-0.13408995,-0.11237961,-0.11072869,-0.057313145,0.61800088,0.54941655,0.50858473,0.59751563,0.38006399,0.38934825,0.47190386,0.39182554,-0.84699886,1
-0.17783394,-0.21773376,0.044600287,-0.10954689,0.9475716,0.88318546,0.96142802,0.85790153,0.81083262,0.67932741,0.68029865,-0.082205688,-0.082205688,-0.082205688,-0.082205688,-0.22209869,0.71931794,-0.1766346,-0.17823757,-0.13492901,-0.063607744,0.58796868,0.55869939,0.56962806,0.47062386,0.58655731,0.48057804,0.47601879,0.43506483,-0.85075216,1
-0.25233049,-0.28911486,-0.20854283,-0.13269252,0.95168437,0.88805588,0.96142802,0.86868435,0.71384703,0.54791293,0.6756476,-0.11485302,-0.11485302,-0.11485302,-0.11485302,-0.22503199,0.77370777,-0.26236322,-0.24833443,-0.15629755,-0.10245032,0.51827815,0.57989772,0.50042847,0.50569525,0.55090916,0.41821076,0.44676772,0.20870663,-0.8601463,1
-0.25040973,-0.2829266,-0.20854283,-0.14408141,0.96145435,0.89584773,0.96862129,0.89436913,0.62462428,0.50747176,0.76174011,-0.12020935,-0.12020935,-0.12020935,-0.12020935,-0.23368223,0.75927119,-0.24110068,-0.2540009,-0.18594211,-0.099819254,0.51982222,0.58576499,0.56531796,0.49502161,0.56126594,0.49743089,0.43485902,0.32425304,-0.85964604,1
0.011203415,-0.052336204,0.34107929,-0.10609412,0.94192117,0.88741399,0.94802109,0.84323399,0.61441106,0.49837563,0.47683838,-0.066607981,-0.066607981,-0.066607981,-0.066607981,-0.31102492,0.72033893,-0.24916175,0.097078424,-0.060215406,-0.1878718,0.50619089,0.35653319,0.46465457,0.49925065,0.36369158,0.36607943,0.56553015,0.25489543,-0.85053693,3
0.12538837,0.048637718,0.41545261,-0.024664752,0.94966093,0.88749253,0.95704268,0.86339151,0.74114678,0.43099886,0.48265124,0.030060698,0.030060698,0.030060698,0.030060698,-0.19026401,0.72089835,0.14019387,0.11958711,0.12420548,0.054007029,0.74162793,0.39953742,0.57424734,0.6444934,0.37963825,0.50307533,0.57384638,0.47007307,-0.83815134,3
0.18363961,0.12938164,0.41545261,0.079089166,0.95315534,0.90099468,0.96136305,0.87258601,0.71802604,0.45289865,0.42468371,0.1175666,0.1175666,0.1175666,0.1175666,-0.10729725,0.80189819,0.075397149,0.22367483,0.25751136,0.13721758,0.68653131,0.57446764,0.56916527,0.61245873,0.5506153,0.51527586,0.65378553,0.56865025,-0.83580975,3
0.17962819,0.1394954,0.30135583,0.087364234,0.96187934,0.90562274,0.96136305,0.8956162,0.63912618,0.54196366,0.46551432,0.12148375,0.12148375,0.12148375,0.12148375,-0.14002249,0.76194494,-0.09853545,0.27271445,0.040470872,0.073581915,0.60898807,0.62035032,0.40045316,0.42461605,0.71572569,0.33752901,0.52825828,0.31542748,-0.8490284,3
0.18275948,0.13296744,0.52841439,0.045673641,0.95830913,0.90562274,0.96106359,0.88619947,0.58434875,0.45484415,0.4814601,0.088892325,0.088892325,0.088892325,0.088892325,-0.16780578,0.78333079,0.073495919,0.22317894,0.21012344,0.060326161,0.54621,0.51100123,0.48438527,0.62906871,0.42000848,0.4379368,0.6375521,0.29476149,-0.85127187,3
0.15654314,0.10991299,0.52841439,0.042747412,0.95436477,0.89528213,0.96106359,0.87574183,0.54040415,0.54739256,0.50719641,0.088137012,0.088137012,0.088137012,0.088137012,-0.13343054,0.76173758,-0.0010649877,0.21309295,0.098839252,0.054585939,0.56860078,0.64911353,0.40964707,0.58547446,0.64907797,0.43850888,0.65018529,0.44548658,-0.85343925,3
0.14962014,0.095010964,0.46679873,0.035336369,0.95909794,0.89528213,0.97047389,0.88814654,0.58466459,0.52655386,0.5598533,0.085793937,0.085793937,0.085793937,0.085793937,-0.18036978,0.74862719,0.0015793455,0.20297615,0.24547358,0.028592299,0.65069567,0.56722615,0.51792637,0.60356337,0.59654599,0.44527936,0.59316877,0.35946434,-0.85764416,3
0.32183815,0.28093286,0.47682216,0.14952466,0.95174838,0.88843281,0.9597451,0.86885128,0.62684873,0.30833846,0.49936854,0.2090742,0.2090742,0.2090742,0.2090742,-0.14419984,0.77977106,0.19250451,0.36948562,0.31412151,0.1123535,0.59521269,0.53306452,0.31598098,0.64949252,0.49328325,0.47033271,0.61147355,0.44669048,-0.85254979,3
0.18351183,0.097540617,0.55771442,0.02514059,0.94695375,0.88351597,0.95808841,0.85629881,0.45973842,0.4199145,0.31850269,0.067895,0.067895,0.067895,0.067895,-0.18922062,0.7861864,0.011582199,0.24476523,0.26617416,0.0028925943,0.59244083,0.58375953,0.4461896,0.64346439,0.54004723,0.4184574,0.65300873,0.4157803,-0.8530662,3
0.27479991,0.2105732,0.52191113,0.12729607,0.94940358,0.88044927,0.96175899,0.86268679,0.62966101,0.39607998,0.39663612,0.19299479,0.19299479,0.19299479,0.19299479,-0.14323931,0.80299153,0.048922689,0.35348276,0.36702412,0.033738447,0.65490082,0.51567674,0.52381157,0.57939246,0.57183448,0.3911666,0.62019113,0.47258597,-0.85516508,3
0.25978149,0.19846328,0.55494331,0.12271402,0.94626439,0.87967837,0.95443551,0.85450462,0.65772883,0.47641322,0.5046657,0.16512165,0.16512165,0.16512165,0.16512165,-0.100892,0.82539836,0.084795435,0.32237539,0.34217257,0.10036427,0.53550805,0.60672709,0.53705997,0.64589561,0.65489261,0.44353491,0.6127852,0.44014774,-0.84905842,3
0.21061565,0.13508974,0.55494331,0.070944182,0.94956591,0.8871685,0.95443551,0.86316197,0.67343663,0.3654905,0.56494683,0.11862881,0.11862881,0.11862881,0.11862881,-0.092445353,0.80013591,-0.021214556,0.290654,0.055264854,0.055456966,0.57604749,0.55208747,0.56416848,0.62210105,0.61702951,0.52013583,0.62561444,0.45981426,-0.85060308,3
0.25396673,0.19623398,0.46344101,0.1463573,0.94768589,0.8871685,0.94712205,0.85827048,0.64056742,0.38315624,0.4659215,0.18496709,0.18496709,0.18496709,0.18496709,-0.059722747,0.83790248,0.25598222,0.25318727,0.36642302,0.20693358,0.69951524,0.50898193,0.56605646,0.6322346,0.57545846,0.39405872,0.61968473,0.4076138,-0.84865458,3
0.17658158,0.067688871,0.46344101,0.068958241,0.9338921,0.87677352,0.94169486,0.82237561,0.54590949,0.46516596,0.52320859,0.091528418,0.091528418,0.091528418,0.091528418,-0.11489353,0.71599307,0.050030675,0.2228683,0.29064919,0.1149534,0.62149474,0.43454653,0.53667198,0.61039813,0.6210216,0.52142785,0.69050595,0.35331682,-0.83794043,3
0.21596176,0.11944786,0.48569322,0.05198138,0.93076772,0.86594079,0.94169486,0.81426842,0.49256123,0.41278268,0.61153731,0.093879522,0.093879522,0.093879522,0.093879522,-0.090942121,0.76245951,0.11201251,0.25456198,0.3552696,0.12368183,0.62046077,0.64274206,0.48245117,0.49726676,0.63778543,0.4005789,0.74786455,0.4516654,-0.83676646,3
0.33642729,0.28308635,0.5926693,0.17666313,0.93109384,0.86399146,0.94667505,0.81509437,0.45973842,0.47795009,0.57819097,0.2183593,0.2183593,0.2183593,0.2183593,0.0055283375,0.82328403,0.20630481,0.38429957,0.48192775,0.16569551,0.75959138,0.68788523,0.45709356,0.6190237,0.73364414,0.43301237,0.66310564,0.48059523,-0.84158585,3
0.12703645,0.027826959,0.43884632,-0.01509997,0.93193823,0.88594627,0.9347776,0.81740303,0.51859859,0.3712093,0.52912995,0.012977759,0.012977759,0.012977759,0.012977759,-0.23494271,0.75137329,0.0013203103,0.17289313,0.24062036,-0.0051238235,0.656652,0.45301617,0.58686724,0.70803139,0.43741337,0.46267712,0.61411699,0.42520916,-0.84783904,3
0.1499251,0.089048875,0.4304922,0.013335883,0.93802846,0.88170512,0.9347776,0.83322381,0.61675059,0.35535814,0.61781122,0.064484342,0.064484342,0.064484342,0.064484342,-0.23160725,0.79657619,-0.024135934,0.21169129,0.16924132,-0.012595006,0.49884057,0.5090891,0.49306526,0.45741672,0.49617783,0.48510779,0.57692515,0.36652899,-0.85097628,3
0.078225507,0.031059972,0.45884169,0.036223,0.95310063,0.88567886,0.96097937,0.87237269,0.55417545,0.42946251,0.57803087,0.052368739,0.052368739,0.052368739,0.052368739,-0.23362374,0.78830073,-0.11109633,0.14430798,0.098230016,-0.016028864,0.60440557,0.53086835,0.47913005,0.52144757,0.64470485,0.42068661,0.57407699,0.3193507,-0.84408341,3
0.061637979,-0.0098334259,0.45884169,-0.012501077,0.95407901,0.89001571,0.96082477,0.87495805,0.5292496,0.33947607,0.48970215,0.006184112,0.006184112,0.006184112,0.006184112,-0.23742839,0.75046181,-0.10443667,0.12039163,0.17944449,-0.047437401,0.4174451,0.50286316,0.52599443,0.48707658,0.53494347,0.34975444,0.50663473,0.25336521,-0.84566751,3
0.047664332,-0.028780866,0.36289785,-0.067488408,0.94618575,0.89001571,0.95311234,0.85434228,0.53631488,0.34396104,0.4729351,-0.030815682,-0.030815682,-0.030815682,-0.030815682,-0.2551065,0.68633945,-0.16427397,0.12029398,0.031490524,-0.12126467,0.55952008,0.45163229,0.45277153,0.57001837,0.27455695,0.3438861,0.55420716,0.20461622,-0.8529947,3
0.089281826,0.020614038,0.41493105,-0.0093180482,0.93788272,0.87099275,0.94960517,0.83267881,0.60137773,0.59467415,0.53431408,0.025671668,0.025671668,0.025671668,0.025671668,-0.17509174,0.77040226,-0.12579537,0.16321905,0.078082557,-0.025581539,0.6230933,0.58195832,0.51123684,0.62019646,0.62244386,0.47108424,0.61643757,0.40960847,-0.85406414,3
0.16441409,0.10529438,0.45374022,0.073406262,0.93877643,0.87524002,0.94960517,0.8350064,0.53486341,0.51922284,0.46799981,0.11266636,0.11266636,0.11266636,0.11266636,-0.14351485,0.83515638,-0.13593622,0.26337337,0.10417438,0.0045456577,0.53637469,0.4741458,0.50220809,0.53986394,0.6592144,0.48608516,0.52581687,0.37384714,-0.85354166,3
0.18238,0.12150971,0.45374022,0.12243505,0.94233864,0.87623355,0.95383204,0.84425801,0.63177537,0.46104302,0.49936854,0.15455865,0.15455865,0.15455865,0.15455865,-0.13332315,0.81310161,0.037683586,0.23474605,0.31525921,0.074621808,0.65324268,0.62170323,0.4941814,0.65570483,0.5820318,0.4508114,0.58669681,0.40474109,-0.84412915,3
0.19755727,0.14027084,0.40261733,0.15350769,0.94333167,0.87984299,0.95410007,0.8468514,0.63677641,0.50537594,0.53610529,0.1702176,0.1702176,0.1702176,0.1702176,-0.041755598,0.80510586,0.14595644,0.21730913,0.28079469,0.1628437,0.66513261,0.47133898,0.54135071,0.70902801,0.68431008,0.49151968,0.69927123,0.44064033,-0.8314342,3
-0.26694645,-0.3684068,0.11816259,-0.067856431,0.96633228,0.91017264,0.9552684,0.90738827,0.46281475,0.67665987,0.52342565,-0.058138081,-0.058138081,-0.058138081,-0.058138081,-0.42572338,0.61974302,-0.25314322,-0.27240036,-0.1702655,-0.019798364,0.60336531,0.61541727,0.27600575,0.53143901,0.61490956,0.12137815,0.57554462,0.39615372,-0.82351665,2
-0.19485406,-0.3085698,0.10226873,-0.22293518,0.94870184,0.8959108,0.95340273,0.86095997,0.43462166,0.56813253,0.49616468,-0.18613688,-0.18613688,-0.18613688,-0.18613688,-0.48577177,0.59768824,-0.32269472,-0.14961335,-0.24448096,-0.28563847,0.57136792,0.41122617,0.26044346,0.53237052,0.22138731,0.076316583,0.53265909,0.30623125,-0.79431828,2
-0.27036481,-0.38966316,-0.035061758,-0.30160142,0.94309843,0.87701506,0.9532373,0.84624181,0.42157123,0.588397,0.42588841,-0.25209659,-0.25209659,-0.25209659,-0.25209659,-0.48886964,0.64814848,-0.3467148,-0.24227652,-0.27263092,-0.30627388,0.572193,0.34609865,0.22528809,0.4904412,0.24458974,0.0070994405,0.47498146,0.26782338,-0.80493742,2
-0.28327104,-0.40178472,0.28001552,-0.27064974,0.94937251,0.89059417,0.9532373,0.86265962,0.5210264,0.57596298,0.5707277,-0.24108792,-0.24108792,-0.24108792,-0.24108792,-0.48463617,0.63032236,-0.22490841,-0.30757272,-0.19511335,-0.19354896,0.64422361,0.39508646,0.27345049,0.5323708,0.23846464,0.091567546,0.51202597,0.32980421,-0.80130686,2
-0.24404034,-0.36563206,0.28001552,-0.23755621,0.95674181,0.89059417,0.95958969,0.88197319,0.51994625,0.49489805,0.54381902,-0.21620466,-0.21620466,-0.21620466,-0.21620466,-0.46592289,0.6207717,-0.18825765,-0.26712844,-0.16476691,-0.18364644,0.62650782,0.37964366,0.33639352,0.58995827,0.22141431,0.14720326,0.51649635,0.23329231,-0.81226575,2
-0.23638131,-0.3843238,-0.039455705,-0.23700844,0.95454734,0.89056433,0.96127566,0.87619876,0.51434021,0.47565822,0.4306203,-0.18812372,-0.18812372,-0.18812372,-0.18812372,-0.47672057,0.60414843,-0.25027941,-0.23090716,-0.16133422,-0.18876134,0.58990659,0.33268759,0.37133228,0.54340159,0.16245266,0.13828341,0.4916139,0.17764484,-0.81489058,2
